labels,text,lang,sentiment
ham,"Un garçon était à la 2e maison. Son père: ""POUVOIR DE FRNDSHIP""",french,Neutral
ham,Envoie-moi un message quand tu seras là.,french,Neutral
ham,Tu n'arrêtes pas de pleuvoir... ou tu veux 2 aller ailleurs?,french,Neutral
spam,Vous avez une importante annonce de service à la clientèle. Appelez FREEPHONE 0800 542 0825 maintenant!,french,Neutral
ham,Je vous remercie beaucoup pour tout ce que vous faites avec l'abnégation. Je vous aime beaucoup.,french,Negative
ham,"K, je peux prendre un autre 8e quand tu auras fini?",french,Neutral
ham,"Est-ce qu'il m'a dit à quel point je suis fantastique, ou quoi que ce soit qui a besoin d'une plus grande 2 vie que de perdre la volonté de vivre, est-ce que vous pensez que je serais la 2 première personne à mourir de N V Q?",french,Neutral
ham,"Non, c'est plein de paroles de chansons.",french,Neutral
ham,Qu'est-ce qu'il y a?,french,Neutral
ham,On va s'amuser à faire des bébés!,french,Neutral
ham,Je pourrais venir à kerala pendant 2 jours.pour que vous puissiez être prêt à prendre un congé une fois que je finalise.don planifier tout voyage pendant ma visite.besoin de terminer les travaux urgents.,french,Negative
ham,Je ne travaille pas mais je suis à la hauteur des yeux dans la philosophie ainsi le texte u plus tard quand un peu plus libre pour le chat...,french,Negative
ham,"Hé, je vais être très en retard... tu veux aller à la leçon d'abord? Je vais me joindre à toi. Je n'arrive qu'à tp mrt",french,Negative
spam,#ERREUR!,french,Neutral
ham,"La plupart du tiime quand je ne te laisse pas m'embrasser, c'est pour que je ne me brise pas en larmes.",french,Neutral
ham,"Désolé, je t'appelle plus tard.",french,Negative
ham,"Je n'y vais pas, j'ai quelque chose, à moins qu'ils ne se rencontrent dans 4 lor... Haha, je me demande qui va passer le temps...",french,Positive
ham,SORRY IM STIL FUCKED APRÈS LA DERNIÈRE NITE VENTE À 430 GOT UP 4 TRAVAUX À 630,french,Negative
ham,"Juliana, fais ce que tu veux.",french,Neutral
ham,J'ai légué 3d son très imp.,french,Neutral
spam,MESSAGE IMPORTANT. Il s'agit d'une dernière tentative de contact. Vous avez des messages importants en attente de nos réclamations clients dept. Expires 13/4/04. Appelez 08717507382 MAINTENANT!,french,Positive
ham,La crème capillaire n'a pas été expédiée.,french,Neutral
ham,"Ta-Daaaaa, je suis à la maison, t'es toujours debout?",french,Neutral
ham,Pourquoi je me suis réveillé sur mon propre &gt;:(,french,Neutral
ham,J'ai acheté le test hier. C'est quelque chose qui vous permet de savoir le jour exact u ovulate.quand obtiendra 2u dans environ 2 à 3wks. Mais pls pls dont fret. Je sais u r inquiet. Pls relax. Est-il également quelque chose dans l'histoire passée u besoin de me dire?,french,Positive
ham,Je suis à l'hôpital. Je rentrerai chez moi dans la soirée.,french,Neutral
ham,"Cher chemin de fer, qu'est-ce qui t'arrive?",french,Neutral
ham,Tu fais quoi?,french,Neutral
spam,"Vous ne le croirez pas, mais c'est vrai. C'est incroyable Txts! Répondre G maintenant pour apprendre vraiment des choses étonnantes qui vont souffler votre esprit. De O2FWD seulement 18p/txt",french,Neutral
spam,"Vous avez gagné?1 000 espèces ou un?2 000 prix! Pour réclamer, composez le09050000327",french,Neutral
ham,Belle Vérité contre la Gravité.. Lisez attentivement : « Notre cœur sent la lumière quand quelqu'un est dedans.. Mais il se sent très lourd quand quelqu'un la quitte.. »,french,Neutral
ham,Ya mais il ne peut pas afficher les sous-marins internes donc je dois les extraire,french,Neutral
ham,Parce que je ne suis pas si ba dao ok... 13h lor... Tu ne demandes jamais où on va... J'ai dit que tu demanderais sur fri mais il a dit que tu demanderas aujourd'hui...,french,Neutral
ham,Ça n'a pas marché à nouveau oh. Ok bonne nuit alors. Je vais réparer et l'avoir prêt au moment où vous vous réveillez. Vous êtes très chèrement manqué avoir une bonne nuit de sommeil.,french,Positive
ham,Je vous aime aussi tous les deux :-),french,Positive
ham,Xy va déjeuner 4 e?,french,Neutral
ham,"Notre mère Prasanth ettans est décédée hier soir, priez pour elle et sa famille.",french,Neutral
spam,Félicitations! Nokia 3650 vidéo camera phone is your Call 09066382422 Coût des appels 150ppm Ave call 3mins varie de mobiles 16+ Fermer 300603 post BCM4284 Ldn WC1N3XX,french,Neutral
spam,"HOT LIVE FANTASIES appelez maintenant 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel à tarifs nationaux",french,Negative
ham,"Ça va aller, ce sera bientôt fini.",french,Neutral
ham,"Je suppose qu'une fois que j'ai abandonné les hommes de Boston et que j'ai changé mon emplacement de recherche en nyc, quelque chose a changé.",french,Neutral
ham,J'ai téléchargé le mien sur Facebook,french,Neutral
ham,"Mon voyage a été reporté, tu t'es encore approvisionné?",french,Neutral
ham,"J'ai obtenu comme $ &lt;#&gt;, je peux obtenir plus tard cependant. Obtenez ce que vous ressentez",french,Negative
spam,"YOU VE WON! Votre 4* Costa Del Sol Holiday or £5000 wait collection. Appelez 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",french,Positive
ham,"Ils ont dit que si elle allait neiger, elle commencerait vers 20 ou 21 h. Ils prédisent un pouce d'accumulation.",french,Neutral
ham,Je ne pouvais pas dire non car c'est un homme mourant et je me sens triste pour lui alors je vais y aller et je voulais juste que tu saches que je serais probablement allé tard dans ta nuit,french,Negative
ham,Ces chinchillas de canard,french,Neutral
ham,"Elle est allée assister à deux autres rounds aujourd'hui, mais elle n'est toujours pas arrivée à la maison..",french,Neutral
ham,Tout ce qui est lor. Juz nous deux lor.,french,Negative
spam,Prêt à tout usage £500 - £75 000. Accueil des propriétaires + locataires. Avez-vous déjà été refusé? Nous pouvons encore aider. Appelez gratuitement 0800 1956669 ou retour de texte 'aide',french,Negative
ham,"Désolé, je t'appelle plus tard.",french,Negative
spam,"Salut, les filles de SEXYCHAT vous attendent pour leur envoyer un texto. Text maintenant pour une bonne conversation de nuit. envoyer STOP pour arrêter ce service",french,Negative
ham,Quelle heure est-il?,french,Neutral
ham,Si india win ou la série de niveaux signifie que c'est record:),french,Positive
ham,Je dois récupérer la voiture à 6 lei.,french,Neutral
ham,"Hé, ils ne regardent pas le film ce soir donc je vais rentrer tôt...",french,Neutral
ham,Hé buns sexy! Qu'en est-il de ce jour-là? Aucun mot de toi ce matin sur YM... :-(... Je pense à toi,french,Positive
ham,Je suis de retour. Bit long cos d'accident sur a30. J'ai dû détourner via wadebridge.J'ai eu un week-end brillant merci. Parlez bientôt. Beaucoup d'amour,french,Neutral
spam,Gratuit pour la 1ère semaine! No1 Nokia tone 4 ur maf chaque semaine juste txt NOKIA à 87077 Obtenir txting et dire aux partenaires. zed POBox 36504 W45WQ norm150p/tone 16+,french,Negative
ham,J'espère que vous avez passé une bonne journée.,french,Neutral
ham,Pouvez-vous plz me dire les ans. BSLVYL envoyé via fullonsms.com,french,Negative
ham,Je crois que je la dérange.,french,Neutral
ham,J'ai dit à votre numéro à Gautham..,french,Neutral
ham,"Mayb peut essayer la zone 1, mais a oublié le nom de l'hôtel...",french,Neutral
spam,Urgent! S'il vous plaît appelez 09061213237 à partir d'une ligne fixe. £ 5000 cash ou un 4* vacances attendent la collection. T & Cs SAE PO Box 177 M227XY. 16+,french,Negative
ham,"Bonjour, ouais je viens juste de sortir du bain et j'ai besoin de faire mes cheveux pour que je vienne quand j'aurai fini, ouais?",french,Neutral
spam,"Vous avez 1 nouveau message vocal, s'il vous plaît appelez le 08719181513.",french,Neutral
ham,"Le bon sommeil, c'est le rythme. La personne doit établir un rythme que le corps va apprendre et utiliser. Si vous voulez en savoir plus :-)",french,Positive
ham,Je sais que mon ami l'a déjà dit.,french,Neutral
ham,"Alors, tu veux que je vienne ou que je m'en aille?",french,Neutral
ham,"Oui, j'essaierai de trouver quelque chose.",french,Neutral
ham,Nous devons choisir Rayan Macleran là-bas.,french,Neutral
ham,"Plz m'appelle avant le cours, Hrishi.",french,Positive
ham,Quand vous êtes grand... Dieu apportera le succès.,french,Positive
ham,J'adore cette sensation de vacances lundi même si je dois aller chez les dentistes dans une heure,french,Neutral
ham,"Pas encore chikku..k, puis wat abt ce gars a arrêté d'irriter ou msging à u..",french,Neutral
spam,"Obtenez un nouveau téléphone portable en étant un agent de The Mob! Plus charge plus de goodies! Pour plus d'informations, text MAT to 87021.",french,Neutral
ham,J'espère que vous avez un grand nouveau semestre. Je vous souhaite le meilleur. Vous êtes fait pour la grandeur.,french,Positive
spam,"Nouveaux tons Cette semaine comprennent: 1) McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. Pour commander suivre les instructions sur le message suivant",french,Neutral
spam,J'espère que vous avez apprécié votre nouveau contenu. text stop to 61610 to unsubscribe. help:08712400602450p Offert par tones2you.co.uk,french,Negative
ham,Ça me fait vraiment descendre en train de traîner.,french,Neutral
ham,Je n'ai pas le droit d'en acheter un cher.,french,Neutral
ham,Oui. Ils ont répondu à mon courrier. Je vais au bureau de direction plus tard. Plus sera à la banque plus tard aussi. ou le mercredi.,french,Negative
spam,URGENT! Nous essayons de vous contacter. Dernier tirage du week-end montre que vous avez gagné un prix de £900 GARANTIE. Appelez 09061701851. Code de réclamation K61. Valable 12heures seulement,french,Positive
ham,Même vous n'obtenez pas d'ennuis tout en convainquant.. juste le téléphoner une ou deux fois et simplement le téléphone négliger ses msgs ne c et le lire.. juste ne répondez pas,french,Negative
ham,Je prends rendez-vous tout de suite.,french,Negative
ham,"7 merveilles dans My WORLD 7th You 6th Ur style 5th Ur sourire 4th Ur Personnalité 3rd Ur Nature 2nd Ur SMS et 1st ""Ur Lovely Friendship""... bonjour cher",french,Positive
ham,"D'autant plus que je parle de boston dans ma déclaration personnelle, lol! J'aurais changé ça si j'avais réalisé que ça disait nyc! Ça dit boston maintenant.",french,Positive
ham,On a aussi utilisé la route de Dat?,french,Neutral
ham,"ALEX sait qu'il est mort dans cinq minutes, alors que tu t'inquiètes.",french,Neutral
ham,Ü veux dire que c'est confirmé... je dois dire qu'ils disent oni... d'accord alors...,french,Negative
spam,goldviking (29/M) vous invite à être son ami. Réponse OUI-762 ou NO-762 Voir lui: www.SMS.ac/u/goldviking STOP? Envoyer STOP FRND au 62468,french,Negative
ham,"Ok, ok, alors, qu'est-ce que c'est que le plan d'aujourd'hui?",french,Neutral
ham,"Je ne t'ai pas appelé depuis un moment. C'est en espérant que c'était la malaria et que tu sais que tu nous manques les gars. Bani grand me manque, alors pls lui donne mon amour particulièrement. Passez une bonne journée.",french,Positive
ham,Yo chad quel cours de gymnastique voulez-vous prendre? Le site dit que la classe de chrétiens est pleine..,french,Neutral
spam,"Vouloir faire monter l'ur fone avec une réponse hebdomadaire nouvelle tonalité TONES2U 2 ce texte. www.ringtones.co.uk, le meilleur n original. Tones 3GBP tarifs d'opérateur de réseau s'appliquent",french,Positive
ham,Tmr timin toujours da meme wat parce que j'ai eu la leçon jusqu'à 6...,french,Neutral
spam,< Forwarded from 448712404000>Veuillez appeler immédiatement 08712404000 car il y a un message urgent qui vous attend.,french,Positive
ham,Tu peux m'envoyer l'adresse?,french,Neutral
ham,Mais surtout pas comme ça.,french,Neutral
ham,"J'ai 530 lor, mais Dunno peut avoir des tickets.",french,Neutral
ham,Quels sont vos projets de nouvelles années?,french,Neutral
ham,"Non, je vais venir en ligne maintenant..",french,Neutral
spam,Ur cash-sole est actuellement 500 livres - pour maximiser ur cash-in maintenant envoyer GO à 86688 seulement 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,french,Neutral
ham,"Bill, comme dans: Y a-t-il des lettres pour moi. Je m'attends à un d'orange qui n'est pas un projet de loi mais peut encore dire orange sur elle.",french,Negative
ham,J'ai dit que je suis fauché et que tu n'as pas répondu.,french,Neutral
ham,"Même s'il est mon ami, c'est un prêtre qui l'appelle maintenant.",french,Neutral
spam,Vous avez déjà pensé à vivre une bonne vie avec un partenaire parfait? Juste txt retour NOM et AGE pour rejoindre la communauté mobile. (100p/SMS),french,Neutral
ham,Ne vous montrez pas. Jusqu'où. Mettez de nouvelles photos sur facebook.,french,Neutral
ham,J'en ai plein!,french,Neutral
ham,On s'est promenés tous les jours et je suis tombé! Splat! Gratte mes genoux et tout! J'aurais dû rester à la maison! A demain!,french,Negative
ham,Merci d'avoir ramassé les poubelles.,french,Neutral
ham,"Elle dit qu'elle sera là, je ne sais pas.",french,Neutral
spam,PRIVÉ! Votre relevé de compte 2003 pour les chiffres de 800 points S.I.M. non revus. Appelez le 08715203685 Code d'identification:4xx26 Expire 13/10/04,french,Neutral
ham,"Venez autour de &lt;DECIMAL&gt; pm vikky..i'm otside nw, il vient à l'heure",french,Neutral
ham,Pls m'aide à dire à Sura que je m'attends à une batterie de hont. Et que si pls devrait m'envoyer un message sur la façon de télécharger des films. Merci,french,Negative
ham,Jordan a été éliminée!,french,Neutral
ham,"Lol, désolé, amusez-vous bien.",french,Positive
ham,Voir le message d'envoi pour la preuve,french,Neutral
ham,Bonjour mon petit animal de fête! Je pensais juste que je te bourdonnerais comme tu étais avec tes amis...*grins*... te rappeler que tu étais aimé et envoyer un baiser coquin,french,Neutral
spam,Cashbin.co.uk (Obtenez beaucoup d'argent ce week-end!) www.cashbin.co.uk Cher Bienvenue au week-end Nous avons obtenu notre plus grand et le meilleur JAMAIS donner en argent!! Ceux-ci..,french,Positive
ham,"Ce dont tu as besoin, tu as une personne à donner à Na.",french,Neutral
ham,Quand ai-je utilisé le soc... je l'utilise seulement à la maison... Ü ne sais pas comment 2 taper en mot ar...,french,Neutral
ham,Je déteste quand elle fait ça. Elle transforme ce qui devrait être un voyage de shopping amusant en une journée agaçante de la façon dont tout serait dans sa maison.,french,Positive
ham,Ne le pense pas. Il s'éteint comme au hasard dans les 5 min de l'ouverture.,french,Neutral
ham,Quand ü s'identifiera-t-il le temps... Papa va chercher ü chez lui maintenant?,french,Neutral
spam,"Vouloir faire monter l'ur fone avec une réponse hebdomadaire nouvelle tonalité TONES2U 2 ce texte. www.ringtones.co.uk, le meilleur n original. Tones 3GBP tarifs d'opérateur de réseau s'appliquent",french,Positive
ham,"Je m'en vais vers quatre heures, d'accord?",french,Neutral
spam,Vous avez WON un montant garanti de £1000 cash ou un prix £2000. Pour réclamer le prix yr appelez notre représentant du service à la clientèle au 08714712412 entre 10h et 19h Coût 10p,french,Positive
ham,Content de te parler.,french,Neutral
ham,"Ya ils sont bien et bien., BBD(pooja) boutons pleins..même elle devient assez noir..et ur rite ici c'est trop froid, portant un pull..",french,Neutral
